"concentration","growth_or_not","reproduction_or_not","survival_or_not","temperature","PAHs","Biochar_EC","Biochar_pH","Biochar_C","Biochar_N","Biochar_Cd","Biochar_Cu","Biochar_Pb","Soil_pH","test_organisms","Biochar_plant_or_not","Biochar_mix_or_not","Biochar_sludge_or_not","Biochar_waste_or_not","sand","silt","clay","Soil_organic_matter","category"
-0.251429053790678,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,0.460470098808281,-0.253745144147046,-0.586804629170263,0.081135425624083,0.976206570016766,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"beneficial"
-0.464695366050894,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,-2.03619017672267,-0.253745144147046,-0.586804629170263,0.160403405366247,1.12739453052148,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"beneficial"
-0.251429053790678,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,-2.03619017672267,-0.253745144147046,-0.586804629170263,0.160403405366247,1.12739453052148,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"hazardous"
-0.464695366050894,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,-1.7730760961632,-0.253745144147046,0.701586833191014,-0.602737852434491,-0.482218111210018,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"beneficial"
-0.251429053790678,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,-1.7730760961632,-0.253745144147046,0.701586833191014,-0.602737852434491,-0.482218111210018,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"hazardous"
-0.464695366050894,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,0.460470098808281,-0.253745144147046,-0.586804629170263,0.081135425624083,0.976206570016766,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"beneficial"
-0.251429053790678,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,0.460470098808281,-0.253745144147046,-0.586804629170263,0.081135425624083,0.976206570016766,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"beneficial"
-0.464695366050894,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,-2.03619017672267,-0.253745144147046,-0.586804629170263,0.160403405366247,1.12739453052148,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"beneficial"
-0.251429053790678,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,-2.03619017672267,-0.253745144147046,-0.586804629170263,0.160403405366247,1.12739453052148,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"beneficial"
-0.464695366050894,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,-1.7730760961632,-0.253745144147046,0.701586833191014,-0.602737852434491,-0.482218111210018,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"hazardous"
-0.251429053790678,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,-1.7730760961632,-0.253745144147046,0.701586833191014,-0.602737852434491,-0.482218111210018,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"hazardous"
-0.464695366050894,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,0.460470098808281,-0.253745144147046,-0.586804629170263,0.081135425624083,0.976206570016766,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"beneficial"
-0.251429053790678,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,0.460470098808281,-0.253745144147046,-0.586804629170263,0.081135425624083,0.976206570016766,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"beneficial"
-0.464695366050894,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,-2.03619017672267,-0.253745144147046,-0.586804629170263,0.160403405366247,1.12739453052148,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"beneficial"
-0.251429053790678,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,-2.03619017672267,-0.253745144147046,-0.586804629170263,0.160403405366247,1.12739453052148,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"beneficial"
-0.464695366050894,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,-1.7730760961632,-0.253745144147046,0.701586833191014,-0.602737852434491,-0.482218111210018,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"hazardous"
-0.251429053790678,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,-1.7730760961632,-0.253745144147046,0.701586833191014,-0.602737852434491,-0.482218111210018,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"hazardous"
-0.464695366050894,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,0.460470098808281,-0.253745144147046,-0.586804629170263,0.081135425624083,0.976206570016766,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"beneficial"
-0.251429053790678,1.07220322670825,-0.868933661637921,-0.341641379230217,0.65744901946615,-0.255042630348199,-0.138933875464637,0.171057488440807,0.460470098808281,-0.253745144147046,-0.586804629170263,0.081135425624083,0.976206570016766,0.154187987816366,-0.752854688035324,-1.53161372632161,-0.303249622749141,-0.320666702737261,2.69243377827878,0.14670848453142,-0.543754765011252,-1.12073341802707,-1.58396319819389,"beneficial"
0.079133730212657,-0.931957235029111,1.14996989835648,-0.341641379230217,-1.09337704379507,-0.821128930241597,-0.138933875464637,-2.23342901647377,1.07440295344704,-0.803487493326254,-0.29333768496575,-0.341751768189065,-0.23673841812953,-1.27613303865456,-0.752854688035324,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-1.03437218501663,0.501275562178679,0.0334576453860518,-1.58396319819389,"beneficial"
0.079133730212657,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.830753134305889,-0.299142837846977,-0.138933875464637,-2.17478300415878,1.54216131888609,-0.714819372490898,-0.29333768496575,-0.341751768189065,-0.23673841812953,-1.27613303865456,-0.752854688035324,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-1.03437218501663,0.501275562178679,0.0334576453860518,-1.58396319819389,"beneficial"
0.079133730212657,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.480587921653645,-0.698717445184385,-0.138933875464637,-0.825924720914018,2.06838948000503,-0.714819372490898,-0.29333768496575,-0.341751768189065,-0.23673841812953,-1.27613303865456,-0.752854688035324,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-1.03437218501663,0.501275562178679,0.0334576453860518,-1.58396319819389,"beneficial"
-0.41137878798584,-0.931957235029111,1.14996989835648,-0.341641379230217,-1.09337704379507,-0.821128930241597,-0.138933875464637,0.171057488440807,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,-1.27613303865456,-0.752854688035324,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-1.03437218501663,0.501275562178679,0.0334576453860518,-1.58396319819389,"beneficial"
0.079133730212657,-0.931957235029111,1.14996989835648,-0.341641379230217,-1.09337704379507,-0.821128930241597,-0.138933875464637,0.171057488440807,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,-1.27613303865456,-0.752854688035324,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-1.03437218501663,0.501275562178679,0.0334576453860518,-1.58396319819389,"beneficial"
-0.41137878798584,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.830753134305889,-0.299142837846977,-0.138933875464637,0.171057488440807,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,-1.27613303865456,-0.752854688035324,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-1.03437218501663,0.501275562178679,0.0334576453860518,-1.58396319819389,"beneficial"
0.079133730212657,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.830753134305889,-0.299142837846977,-0.138933875464637,0.171057488440807,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,-1.27613303865456,-0.752854688035324,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-1.03437218501663,0.501275562178679,0.0334576453860518,-1.58396319819389,"beneficial"
-0.41137878798584,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.480587921653645,-0.698717445184385,-0.138933875464637,0.171057488440807,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,-1.27613303865456,-0.752854688035324,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-1.03437218501663,0.501275562178679,0.0334576453860518,-1.58396319819389,"beneficial"
0.079133730212657,-0.931957235029111,1.14996989835648,-0.341641379230217,-0.480587921653645,-0.698717445184385,-0.138933875464637,0.171057488440807,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,-1.27613303865456,-0.752854688035324,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,-1.03437218501663,0.501275562178679,0.0334576453860518,-1.58396319819389,"beneficial"
-0.518011944115948,-0.931957235029111,-0.868933661637921,2.92484346247452,-0.568129224816706,-0.255042630348199,-0.138933875464637,0.909997243609679,1.2439653609187,9.03867391939828,-0.29333768496575,-0.341751768189065,-0.23673841812953,-0.739762653727964,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,0.0696794494099853,"beneficial"
-0.464695366050894,-0.931957235029111,-0.868933661637921,2.92484346247452,-0.568129224816706,-0.255042630348199,-0.138933875464637,0.909997243609679,1.2439653609187,9.03867391939828,-0.29333768496575,-0.341751768189065,-0.23673841812953,-0.739762653727964,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,0.0696794494099853,"hazardous"
-0.304745631855732,-0.931957235029111,-0.868933661637921,2.92484346247452,-0.568129224816706,-0.255042630348199,-0.138933875464637,0.909997243609679,1.2439653609187,9.03867391939828,-0.29333768496575,-0.341751768189065,-0.23673841812953,-0.739762653727964,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,0.0696794494099853,"hazardous"
-0.0381627415304618,-0.931957235029111,-0.868933661637921,2.92484346247452,-0.568129224816706,-0.255042630348199,-0.138933875464637,0.909997243609679,1.2439653609187,9.03867391939828,-0.29333768496575,-0.341751768189065,-0.23673841812953,-0.739762653727964,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,0.0696794494099853,"hazardous"
-0.518011944115948,-0.931957235029111,-0.868933661637921,2.92484346247452,-0.0428814058383391,-0.255042630348199,-0.138933875464637,0.511204359867748,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,0.0696794494099853,"beneficial"
-0.464695366050894,-0.931957235029111,-0.868933661637921,2.92484346247452,-0.0428814058383391,-0.255042630348199,-0.138933875464637,0.511204359867748,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,0.0696794494099853,"hazardous"
-0.358062209920786,-0.931957235029111,-0.868933661637921,2.92484346247452,-0.0428814058383391,-0.255042630348199,-0.138933875464637,0.511204359867748,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,0.0696794494099853,"hazardous"
-0.14479589766057,-0.931957235029111,-0.868933661637921,2.92484346247452,-0.0428814058383391,-0.255042630348199,-0.138933875464637,0.511204359867748,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,0.0696794494099853,"hazardous"
-0.518011944115948,-0.931957235029111,-0.868933661637921,2.92484346247452,-0.0428814058383391,-0.255042630348199,-0.138933875464637,0.511204359867748,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,0.0696794494099853,"beneficial"
-0.464695366050894,-0.931957235029111,-0.868933661637921,2.92484346247452,-0.0428814058383391,-0.255042630348199,-0.138933875464637,0.511204359867748,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,0.0696794494099853,"beneficial"
-0.358062209920786,-0.931957235029111,-0.868933661637921,2.92484346247452,-0.0428814058383391,-0.255042630348199,-0.138933875464637,0.511204359867748,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,0.0696794494099853,"hazardous"
-0.14479589766057,-0.931957235029111,-0.868933661637921,2.92484346247452,-0.0428814058383391,-0.255042630348199,-0.138933875464637,0.511204359867748,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.341751768189065,-0.23673841812953,0.154187987816366,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,0.0696794494099853,"hazardous"
-0.518011944115948,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,3.51752966568358,-0.138933875464637,0.757517611590705,-0.0306761849027255,-0.253745144147046,-0.34344179739091,0.2273325014693,-0.336765657552981,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
-0.464695366050894,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,3.51752966568358,-0.138933875464637,0.757517611590705,-0.0306761849027255,-0.253745144147046,-0.34344179739091,0.2273325014693,-0.336765657552981,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
-0.358062209920786,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,3.51752966568358,-0.138933875464637,0.757517611590705,-0.0306761849027255,-0.253745144147046,-0.34344179739091,0.2273325014693,-0.336765657552981,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
-0.0381627415304618,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,3.51752966568358,-0.138933875464637,0.757517611590705,-0.0306761849027255,-0.253745144147046,-0.34344179739091,0.2273325014693,-0.336765657552981,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
0.495003039120078,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,3.51752966568358,-0.138933875464637,0.757517611590705,-0.0306761849027255,-0.253745144147046,-0.34344179739091,0.2273325014693,-0.336765657552981,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
1.56133460042116,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,3.51752966568358,-0.138933875464637,0.757517611590705,-0.0306761849027255,-0.253745144147046,-0.34344179739091,0.2273325014693,-0.336765657552981,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
4.7603292843244,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,3.51752966568358,-0.138933875464637,0.757517611590705,-0.0306761849027255,-0.253745144147046,-0.34344179739091,0.2273325014693,-0.336765657552981,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
-0.518011944115948,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,1.94729500474226,-0.138933875464637,-0.180818585449131,-0.0306761849027255,-0.253745144147046,0.529801304876177,-0.341751768189065,-0.23673841812953,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
-0.464695366050894,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,1.94729500474226,-0.138933875464637,-0.180818585449131,-0.0306761849027255,-0.253745144147046,0.529801304876177,-0.341751768189065,-0.23673841812953,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
-0.358062209920786,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,1.94729500474226,-0.138933875464637,-0.180818585449131,-0.0306761849027255,-0.253745144147046,0.529801304876177,-0.341751768189065,-0.23673841812953,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
-0.0381627415304618,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,1.94729500474226,-0.138933875464637,-0.180818585449131,-0.0306761849027255,-0.253745144147046,0.529801304876177,-0.341751768189065,-0.23673841812953,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
0.495003039120078,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,1.94729500474226,-0.138933875464637,-0.180818585449131,-0.0306761849027255,-0.253745144147046,0.529801304876177,-0.341751768189065,-0.23673841812953,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
1.56133460042116,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,1.94729500474226,-0.138933875464637,-0.180818585449131,-0.0306761849027255,-0.253745144147046,0.529801304876177,-0.341751768189065,-0.23673841812953,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
4.7603292843244,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,1.94729500474226,-0.138933875464637,-0.180818585449131,-0.0306761849027255,-0.253745144147046,0.529801304876177,-0.341751768189065,-0.23673841812953,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
-0.518011944115948,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,-0.172187695047466,-0.138933875464637,0.874809636220685,-0.0306761849027255,-0.253745144147046,-0.25039130288704,2.15668521594838,-0.362231307956658,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
-0.464695366050894,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,-0.172187695047466,-0.138933875464637,0.874809636220685,-0.0306761849027255,-0.253745144147046,-0.25039130288704,2.15668521594838,-0.362231307956658,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
-0.358062209920786,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,-0.172187695047466,-0.138933875464637,0.874809636220685,-0.0306761849027255,-0.253745144147046,-0.25039130288704,2.15668521594838,-0.362231307956658,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
-0.0381627415304618,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,-0.172187695047466,-0.138933875464637,0.874809636220685,-0.0306761849027255,-0.253745144147046,-0.25039130288704,2.15668521594838,-0.362231307956658,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
0.495003039120078,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,-0.172187695047466,-0.138933875464637,0.874809636220685,-0.0306761849027255,-0.253745144147046,-0.25039130288704,2.15668521594838,-0.362231307956658,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
1.56133460042116,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,-0.172187695047466,-0.138933875464637,0.874809636220685,-0.0306761849027255,-0.253745144147046,-0.25039130288704,2.15668521594838,-0.362231307956658,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
4.7603292843244,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,-0.172187695047466,-0.138933875464637,0.874809636220685,-0.0306761849027255,-0.253745144147046,-0.25039130288704,2.15668521594838,-0.362231307956658,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
-0.518011944115948,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,2.57004338942197,-0.138933875464637,0.698871599275715,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.404567903079081,5.98743361296731,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
-0.464695366050894,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,2.57004338942197,-0.138933875464637,0.698871599275715,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.404567903079081,5.98743361296731,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
-0.358062209920786,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,2.57004338942197,-0.138933875464637,0.698871599275715,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.404567903079081,5.98743361296731,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
-0.0381627415304618,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,2.57004338942197,-0.138933875464637,0.698871599275715,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.404567903079081,5.98743361296731,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
0.495003039120078,-0.931957235029111,1.14996989835648,-0.341641379230217,2.05810987007513,2.57004338942197,-0.138933875464637,0.698871599275715,-0.0306761849027255,-0.253745144147046,-0.29333768496575,-0.404567903079081,5.98743361296731,0.936394799167655,1.32727811944689,0.652414859817253,-0.303249622749141,-0.320666702737261,-0.371131710875756,0.355134485039898,-0.0909082898956149,0.0334576453860518,1.72332209701386,"hazardous"
